Training: 2025-11-30 20:06:15,001-rank_id: 0
Training: 2025-11-30 20:54:28,396-Speed 1117.64 samples/sec   Loss 5.1867 target_logit_mean 0.0001 lma 0.6677  cos_theta_tmp 0.6872  Epoch: 0   Global Step: 5200   Required: 47 hours
Training: 2025-11-30 20:54:45,574-Speed 1117.71 samples/sec   Loss 5.1302 target_logit_mean 0.0005 lma 0.6746  cos_theta_tmp 0.6990  Epoch: 0   Global Step: 5250   Required: 47 hours
Training: 2025-11-30 20:55:02,766-Speed 1116.85 samples/sec   Loss 5.2030 target_logit_mean -0.0030 lma 0.6648  cos_theta_tmp 0.6898  Epoch: 0   Global Step: 5300   Required: 47 hours
Training: 2025-11-30 20:55:19,949-Speed 1117.44 samples/sec   Loss 5.1086 target_logit_mean 0.0017 lma 0.6855  cos_theta_tmp 0.6978  Epoch: 0   Global Step: 5350   Required: 47 hours
Training: 2025-11-30 20:55:37,112-Speed 1118.72 samples/sec   Loss 5.0950 target_logit_mean -0.0021 lma 0.6827  cos_theta_tmp 0.6979  Epoch: 0   Global Step: 5400   Required: 47 hours
Training: 2025-11-30 20:55:54,293-Speed 1117.56 samples/sec   Loss 5.0651 target_logit_mean 0.0009 lma 0.6729  cos_theta_tmp 0.6867  Epoch: 0   Global Step: 5450   Required: 47 hours
Training: 2025-11-30 20:56:11,459-Speed 1118.53 samples/sec   Loss 5.0493 target_logit_mean -0.0003 lma 0.6725  cos_theta_tmp 0.6949  Epoch: 0   Global Step: 5500   Required: 47 hours
Training: 2025-11-30 20:56:28,637-Speed 1117.68 samples/sec   Loss 5.1841 target_logit_mean 0.0001 lma 0.6708  cos_theta_tmp 0.6890  Epoch: 0   Global Step: 5550   Required: 47 hours
Training: 2025-11-30 20:56:45,801-Speed 1118.68 samples/sec   Loss 5.0604 target_logit_mean 0.0005 lma 0.6752  cos_theta_tmp 0.6983  Epoch: 0   Global Step: 5600   Required: 46 hours
Training: 2025-11-30 20:57:02,982-Speed 1117.56 samples/sec   Loss 4.9905 target_logit_mean 0.0016 lma 0.6922  cos_theta_tmp 0.7053  Epoch: 0   Global Step: 5650   Required: 46 hours
Training: 2025-11-30 20:57:20,163-Speed 1117.56 samples/sec   Loss 4.9037 target_logit_mean -0.0002 lma 0.6737  cos_theta_tmp 0.6945  Epoch: 0   Global Step: 5700   Required: 46 hours
Training: 2025-11-30 20:57:37,326-Speed 1118.69 samples/sec   Loss 4.9777 target_logit_mean -0.0006 lma 0.6830  cos_theta_tmp 0.7040  Epoch: 0   Global Step: 5750   Required: 46 hours
Training: 2025-11-30 20:57:54,507-Speed 1117.55 samples/sec   Loss 4.9311 target_logit_mean -0.0015 lma 0.6678  cos_theta_tmp 0.6900  Epoch: 0   Global Step: 5800   Required: 46 hours
Training: 2025-11-30 20:58:11,671-Speed 1118.69 samples/sec   Loss 4.9322 target_logit_mean 0.0006 lma 0.6729  cos_theta_tmp 0.6980  Epoch: 0   Global Step: 5850   Required: 46 hours
Training: 2025-11-30 20:58:28,850-Speed 1117.64 samples/sec   Loss 4.9052 target_logit_mean -0.0004 lma 0.6693  cos_theta_tmp 0.6984  Epoch: 0   Global Step: 5900   Required: 46 hours
Training: 2025-11-30 20:58:46,011-Speed 1118.85 samples/sec   Loss 4.8102 target_logit_mean 0.0015 lma 0.6777  cos_theta_tmp 0.6948  Epoch: 0   Global Step: 5950   Required: 46 hours
Training: 2025-11-30 20:59:03,195-Speed 1117.34 samples/sec   Loss 4.8185 target_logit_mean 0.0005 lma 0.6700  cos_theta_tmp 0.7071  Epoch: 0   Global Step: 6000   Required: 46 hours
Training: 2025-11-30 20:59:20,378-Speed 1117.43 samples/sec   Loss 4.9074 target_logit_mean 0.0028 lma 0.6597  cos_theta_tmp 0.7023  Epoch: 0   Global Step: 6050   Required: 46 hours
Training: 2025-11-30 20:59:37,541-Speed 1118.74 samples/sec   Loss 4.8594 target_logit_mean -0.0000 lma 0.6726  cos_theta_tmp 0.7000  Epoch: 0   Global Step: 6100   Required: 46 hours
Training: 2025-11-30 20:59:54,720-Speed 1117.66 samples/sec   Loss 4.8218 target_logit_mean 0.0000 lma 0.6773  cos_theta_tmp 0.7025  Epoch: 0   Global Step: 6150   Required: 46 hours
Training: 2025-11-30 21:00:11,882-Speed 1118.76 samples/sec   Loss 4.7765 target_logit_mean -0.0030 lma 0.6873  cos_theta_tmp 0.7014  Epoch: 0   Global Step: 6200   Required: 45 hours
Training: 2025-11-30 21:00:29,064-Speed 1117.53 samples/sec   Loss 4.7792 target_logit_mean 0.0010 lma 0.6680  cos_theta_tmp 0.7020  Epoch: 0   Global Step: 6250   Required: 45 hours
Training: 2025-11-30 21:00:46,226-Speed 1118.74 samples/sec   Loss 4.7616 target_logit_mean 0.0011 lma 0.6676  cos_theta_tmp 0.7008  Epoch: 0   Global Step: 6300   Required: 45 hours
Training: 2025-11-30 21:01:03,410-Speed 1117.38 samples/sec   Loss 4.7499 target_logit_mean 0.0012 lma 0.6749  cos_theta_tmp 0.6998  Epoch: 0   Global Step: 6350   Required: 45 hours
Training: 2025-11-30 21:01:20,591-Speed 1117.54 samples/sec   Loss 4.7062 target_logit_mean 0.0022 lma 0.6727  cos_theta_tmp 0.7014  Epoch: 0   Global Step: 6400   Required: 45 hours
Training: 2025-11-30 21:01:37,756-Speed 1118.60 samples/sec   Loss 4.6826 target_logit_mean 0.0010 lma 0.6707  cos_theta_tmp 0.7085  Epoch: 0   Global Step: 6450   Required: 45 hours
Training: 2025-11-30 21:01:54,937-Speed 1117.51 samples/sec   Loss 4.6642 target_logit_mean -0.0011 lma 0.6641  cos_theta_tmp 0.7019  Epoch: 0   Global Step: 6500   Required: 45 hours
Training: 2025-11-30 21:02:12,101-Speed 1118.65 samples/sec   Loss 4.6897 target_logit_mean -0.0025 lma 0.6765  cos_theta_tmp 0.7059  Epoch: 0   Global Step: 6550   Required: 45 hours
Training: 2025-11-30 21:02:29,284-Speed 1117.48 samples/sec   Loss 4.5517 target_logit_mean 0.0009 lma 0.6742  cos_theta_tmp 0.7088  Epoch: 0   Global Step: 6600   Required: 45 hours
Training: 2025-11-30 21:02:46,447-Speed 1118.67 samples/sec   Loss 4.5946 target_logit_mean 0.0016 lma 0.6810  cos_theta_tmp 0.7036  Epoch: 0   Global Step: 6650   Required: 45 hours
Training: 2025-11-30 21:03:03,630-Speed 1117.43 samples/sec   Loss 4.6465 target_logit_mean 0.0024 lma 0.6805  cos_theta_tmp 0.6987  Epoch: 0   Global Step: 6700   Required: 45 hours
Training: 2025-11-30 21:03:20,810-Speed 1117.59 samples/sec   Loss 4.5834 target_logit_mean -0.0014 lma 0.6784  cos_theta_tmp 0.7057  Epoch: 0   Global Step: 6750   Required: 45 hours
Training: 2025-11-30 21:03:37,974-Speed 1118.66 samples/sec   Loss 4.5781 target_logit_mean 0.0005 lma 0.6728  cos_theta_tmp 0.7001  Epoch: 0   Global Step: 6800   Required: 45 hours
Training: 2025-11-30 21:03:55,182-Speed 1117.56 samples/sec   Loss 4.5025 target_logit_mean 0.0011 lma 0.6815  cos_theta_tmp 0.7110  Epoch: 0   Global Step: 6850   Required: 45 hours
Training: 2025-11-30 21:04:12,347-Speed 1118.58 samples/sec   Loss 4.5167 target_logit_mean -0.0005 lma 0.6789  cos_theta_tmp 0.7066  Epoch: 0   Global Step: 6900   Required: 45 hours
Training: 2025-11-30 21:04:29,526-Speed 1117.63 samples/sec   Loss 4.4418 target_logit_mean -0.0005 lma 0.6680  cos_theta_tmp 0.7013  Epoch: 0   Global Step: 6950   Required: 44 hours
Training: 2025-11-30 21:04:46,689-Speed 1118.76 samples/sec   Loss 4.5230 target_logit_mean -0.0024 lma 0.6847  cos_theta_tmp 0.7113  Epoch: 0   Global Step: 7000   Required: 44 hours
Training: 2025-11-30 21:05:03,869-Speed 1117.58 samples/sec   Loss 4.5203 target_logit_mean -0.0002 lma 0.6755  cos_theta_tmp 0.7068  Epoch: 0   Global Step: 7050   Required: 44 hours
Training: 2025-11-30 21:05:21,050-Speed 1117.55 samples/sec   Loss 4.4516 target_logit_mean -0.0019 lma 0.6744  cos_theta_tmp 0.7122  Epoch: 0   Global Step: 7100   Required: 44 hours
Training: 2025-11-30 21:05:38,214-Speed 1118.64 samples/sec   Loss 4.4261 target_logit_mean 0.0029 lma 0.6756  cos_theta_tmp 0.7101  Epoch: 0   Global Step: 7150   Required: 44 hours
Training: 2025-11-30 21:05:55,397-Speed 1117.45 samples/sec   Loss 4.5070 target_logit_mean -0.0012 lma 0.6811  cos_theta_tmp 0.7097  Epoch: 0   Global Step: 7200   Required: 44 hours
Training: 2025-11-30 21:06:12,564-Speed 1118.45 samples/sec   Loss 4.4233 target_logit_mean 0.0014 lma 0.6657  cos_theta_tmp 0.7068  Epoch: 0   Global Step: 7250   Required: 44 hours
Training: 2025-11-30 21:06:29,746-Speed 1117.51 samples/sec   Loss 4.3579 target_logit_mean -0.0022 lma 0.6797  cos_theta_tmp 0.7050  Epoch: 0   Global Step: 7300   Required: 44 hours
Training: 2025-11-30 21:06:46,909-Speed 1118.67 samples/sec   Loss 4.3828 target_logit_mean 0.0034 lma 0.6744  cos_theta_tmp 0.7134  Epoch: 0   Global Step: 7350   Required: 44 hours
Training: 2025-11-30 21:07:04,095-Speed 1117.26 samples/sec   Loss 4.4388 target_logit_mean 0.0017 lma 0.6642  cos_theta_tmp 0.7067  Epoch: 0   Global Step: 7400   Required: 44 hours
Training: 2025-11-30 21:07:21,274-Speed 1117.66 samples/sec   Loss 4.4150 target_logit_mean 0.0008 lma 0.6714  cos_theta_tmp 0.7139  Epoch: 0   Global Step: 7450   Required: 44 hours
Training: 2025-11-30 21:07:38,438-Speed 1118.65 samples/sec   Loss 4.3340 target_logit_mean 0.0008 lma 0.6723  cos_theta_tmp 0.7089  Epoch: 0   Global Step: 7500   Required: 44 hours
Training: 2025-11-30 21:07:55,618-Speed 1117.60 samples/sec   Loss 4.3667 target_logit_mean 0.0013 lma 0.6740  cos_theta_tmp 0.7090  Epoch: 0   Global Step: 7550   Required: 44 hours
Training: 2025-11-30 21:08:12,786-Speed 1118.41 samples/sec   Loss 4.3559 target_logit_mean -0.0008 lma 0.6867  cos_theta_tmp 0.7121  Epoch: 0   Global Step: 7600   Required: 44 hours
Training: 2025-11-30 21:08:29,969-Speed 1117.43 samples/sec   Loss 4.3121 target_logit_mean 0.0007 lma 0.6777  cos_theta_tmp 0.7095  Epoch: 0   Global Step: 7650   Required: 44 hours
Training: 2025-11-30 21:08:47,132-Speed 1118.70 samples/sec   Loss 4.2253 target_logit_mean -0.0026 lma 0.6762  cos_theta_tmp 0.7032  Epoch: 0   Global Step: 7700   Required: 44 hours
Training: 2025-11-30 21:09:04,315-Speed 1117.42 samples/sec   Loss 4.3172 target_logit_mean 0.0017 lma 0.6811  cos_theta_tmp 0.7133  Epoch: 0   Global Step: 7750   Required: 44 hours
Training: 2025-11-30 21:09:21,495-Speed 1117.63 samples/sec   Loss 4.2164 target_logit_mean -0.0004 lma 0.6790  cos_theta_tmp 0.7093  Epoch: 0   Global Step: 7800   Required: 44 hours
Training: 2025-11-30 21:09:38,658-Speed 1118.67 samples/sec   Loss 4.2791 target_logit_mean 0.0015 lma 0.6746  cos_theta_tmp 0.7151  Epoch: 0   Global Step: 7850   Required: 44 hours
Training: 2025-11-30 21:09:55,839-Speed 1117.54 samples/sec   Loss 4.2365 target_logit_mean 0.0013 lma 0.6694  cos_theta_tmp 0.7054  Epoch: 0   Global Step: 7900   Required: 43 hours
Training: 2025-11-30 21:10:13,005-Speed 1118.52 samples/sec   Loss 4.2763 target_logit_mean -0.0024 lma 0.6800  cos_theta_tmp 0.7144  Epoch: 0   Global Step: 7950   Required: 43 hours
Training: 2025-11-30 21:10:30,187-Speed 1117.49 samples/sec   Loss 4.2253 target_logit_mean -0.0007 lma 0.6861  cos_theta_tmp 0.7154  Epoch: 0   Global Step: 8000   Required: 43 hours
Training: 2025-11-30 21:10:47,355-Speed 1118.45 samples/sec   Loss 4.2426 target_logit_mean 0.0007 lma 0.6745  cos_theta_tmp 0.7091  Epoch: 0   Global Step: 8050   Required: 43 hours
Training: 2025-11-30 21:11:04,538-Speed 1117.44 samples/sec   Loss 4.2051 target_logit_mean 0.0004 lma 0.6685  cos_theta_tmp 0.7159  Epoch: 0   Global Step: 8100   Required: 43 hours
Training: 2025-11-30 21:11:21,718-Speed 1117.58 samples/sec   Loss 4.2287 target_logit_mean -0.0000 lma 0.6857  cos_theta_tmp 0.7202  Epoch: 0   Global Step: 8150   Required: 43 hours
Training: 2025-11-30 21:11:38,883-Speed 1118.59 samples/sec   Loss 4.2021 target_logit_mean -0.0014 lma 0.6828  cos_theta_tmp 0.7173  Epoch: 0   Global Step: 8200   Required: 43 hours
Training: 2025-11-30 21:11:56,070-Speed 1117.17 samples/sec   Loss 4.0912 target_logit_mean 0.0011 lma 0.6741  cos_theta_tmp 0.7140  Epoch: 0   Global Step: 8250   Required: 43 hours
Training: 2025-11-30 21:12:13,236-Speed 1118.54 samples/sec   Loss 4.1335 target_logit_mean 0.0007 lma 0.6796  cos_theta_tmp 0.7124  Epoch: 0   Global Step: 8300   Required: 43 hours
Training: 2025-11-30 21:12:30,416-Speed 1117.63 samples/sec   Loss 4.1845 target_logit_mean 0.0034 lma 0.6822  cos_theta_tmp 0.7209  Epoch: 0   Global Step: 8350   Required: 43 hours
Training: 2025-11-30 21:12:47,595-Speed 1117.67 samples/sec   Loss 4.1500 target_logit_mean 0.0015 lma 0.6856  cos_theta_tmp 0.7182  Epoch: 0   Global Step: 8400   Required: 43 hours
Training: 2025-11-30 21:13:04,765-Speed 1118.25 samples/sec   Loss 4.1296 target_logit_mean -0.0019 lma 0.6780  cos_theta_tmp 0.7166  Epoch: 0   Global Step: 8450   Required: 43 hours
Training: 2025-11-30 21:13:21,950-Speed 1117.31 samples/sec   Loss 4.1194 target_logit_mean -0.0045 lma 0.6672  cos_theta_tmp 0.7127  Epoch: 0   Global Step: 8500   Required: 43 hours
Training: 2025-11-30 21:13:39,115-Speed 1118.54 samples/sec   Loss 4.1096 target_logit_mean 0.0027 lma 0.6749  cos_theta_tmp 0.7088  Epoch: 0   Global Step: 8550   Required: 43 hours
Training: 2025-11-30 21:13:56,297-Speed 1117.51 samples/sec   Loss 4.0869 target_logit_mean -0.0011 lma 0.6897  cos_theta_tmp 0.7192  Epoch: 0   Global Step: 8600   Required: 43 hours
Training: 2025-11-30 21:14:13,465-Speed 1118.42 samples/sec   Loss 4.1210 target_logit_mean 0.0011 lma 0.6711  cos_theta_tmp 0.7119  Epoch: 0   Global Step: 8650   Required: 43 hours
Training: 2025-11-30 21:14:30,647-Speed 1117.44 samples/sec   Loss 4.0898 target_logit_mean 0.0019 lma 0.6815  cos_theta_tmp 0.7182  Epoch: 0   Global Step: 8700   Required: 43 hours
Training: 2025-11-30 21:14:47,828-Speed 1117.60 samples/sec   Loss 4.0303 target_logit_mean -0.0000 lma 0.6825  cos_theta_tmp 0.7216  Epoch: 0   Global Step: 8750   Required: 43 hours
Training: 2025-11-30 21:15:04,995-Speed 1118.48 samples/sec   Loss 4.0021 target_logit_mean -0.0000 lma 0.6773  cos_theta_tmp 0.7169  Epoch: 0   Global Step: 8800   Required: 43 hours
Training: 2025-11-30 21:15:22,174-Speed 1117.70 samples/sec   Loss 4.0236 target_logit_mean 0.0002 lma 0.6835  cos_theta_tmp 0.7218  Epoch: 0   Global Step: 8850   Required: 43 hours
Training: 2025-11-30 21:15:39,338-Speed 1118.64 samples/sec   Loss 3.9730 target_logit_mean -0.0013 lma 0.6756  cos_theta_tmp 0.7217  Epoch: 0   Global Step: 8900   Required: 43 hours
Training: 2025-11-30 21:15:56,520-Speed 1117.44 samples/sec   Loss 3.9829 target_logit_mean 0.0028 lma 0.6873  cos_theta_tmp 0.7277  Epoch: 0   Global Step: 8950   Required: 43 hours
Training: 2025-11-30 21:16:13,686-Speed 1118.56 samples/sec   Loss 4.0252 target_logit_mean -0.0006 lma 0.6816  cos_theta_tmp 0.7177  Epoch: 0   Global Step: 9000   Required: 43 hours
Training: 2025-11-30 21:16:30,869-Speed 1117.39 samples/sec   Loss 4.0149 target_logit_mean 0.0017 lma 0.6779  cos_theta_tmp 0.7216  Epoch: 0   Global Step: 9050   Required: 43 hours
Training: 2025-11-30 21:16:48,050-Speed 1117.53 samples/sec   Loss 3.9452 target_logit_mean 0.0013 lma 0.6728  cos_theta_tmp 0.7178  Epoch: 0   Global Step: 9100   Required: 42 hours
Training: 2025-11-30 21:17:05,217-Speed 1118.48 samples/sec   Loss 3.9431 target_logit_mean 0.0009 lma 0.6878  cos_theta_tmp 0.7250  Epoch: 0   Global Step: 9150   Required: 42 hours
Training: 2025-11-30 21:17:22,398-Speed 1117.50 samples/sec   Loss 3.9912 target_logit_mean 0.0009 lma 0.6700  cos_theta_tmp 0.7186  Epoch: 0   Global Step: 9200   Required: 42 hours
Training: 2025-11-30 21:17:39,561-Speed 1118.73 samples/sec   Loss 3.9848 target_logit_mean -0.0003 lma 0.6798  cos_theta_tmp 0.7244  Epoch: 0   Global Step: 9250   Required: 42 hours
Training: 2025-11-30 21:17:56,744-Speed 1117.44 samples/sec   Loss 3.9279 target_logit_mean 0.0007 lma 0.6885  cos_theta_tmp 0.7277  Epoch: 0   Global Step: 9300   Required: 42 hours
Training: 2025-11-30 21:18:13,909-Speed 1118.60 samples/sec   Loss 3.9445 target_logit_mean 0.0008 lma 0.6745  cos_theta_tmp 0.7173  Epoch: 0   Global Step: 9350   Required: 42 hours
Training: 2025-11-30 21:18:31,088-Speed 1117.64 samples/sec   Loss 3.9005 target_logit_mean 0.0003 lma 0.6764  cos_theta_tmp 0.7218  Epoch: 0   Global Step: 9400   Required: 42 hours
Training: 2025-11-30 21:18:48,271-Speed 1117.46 samples/sec   Loss 3.8832 target_logit_mean 0.0020 lma 0.6823  cos_theta_tmp 0.7197  Epoch: 0   Global Step: 9450   Required: 42 hours
Training: 2025-11-30 21:19:05,439-Speed 1118.33 samples/sec   Loss 3.8808 target_logit_mean 0.0019 lma 0.6740  cos_theta_tmp 0.7216  Epoch: 0   Global Step: 9500   Required: 42 hours
Training: 2025-11-30 21:19:22,620-Speed 1117.57 samples/sec   Loss 3.9510 target_logit_mean 0.0013 lma 0.6759  cos_theta_tmp 0.7175  Epoch: 0   Global Step: 9550   Required: 42 hours
Training: 2025-11-30 21:19:39,785-Speed 1118.63 samples/sec   Loss 3.8467 target_logit_mean 0.0002 lma 0.6829  cos_theta_tmp 0.7252  Epoch: 0   Global Step: 9600   Required: 42 hours
Training: 2025-11-30 21:19:56,966-Speed 1117.51 samples/sec   Loss 3.8549 target_logit_mean -0.0004 lma 0.6698  cos_theta_tmp 0.7265  Epoch: 0   Global Step: 9650   Required: 42 hours
Training: 2025-11-30 21:20:14,131-Speed 1118.60 samples/sec   Loss 3.9254 target_logit_mean -0.0002 lma 0.6718  cos_theta_tmp 0.7196  Epoch: 0   Global Step: 9700   Required: 42 hours
Training: 2025-11-30 21:20:31,433-Speed 1109.77 samples/sec   Loss 3.9079 target_logit_mean 0.0015 lma 0.6811  cos_theta_tmp 0.7196  Epoch: 0   Global Step: 9750   Required: 42 hours
Training: 2025-11-30 21:20:48,884-Speed 1100.26 samples/sec   Loss 3.9058 target_logit_mean 0.0013 lma 0.6814  cos_theta_tmp 0.7181  Epoch: 0   Global Step: 9800   Required: 42 hours
Training: 2025-11-30 21:21:06,332-Speed 1100.40 samples/sec   Loss 3.9069 target_logit_mean 0.0010 lma 0.6701  cos_theta_tmp 0.7233  Epoch: 0   Global Step: 9850   Required: 42 hours
Training: 2025-11-30 21:21:23,721-Speed 1104.23 samples/sec   Loss 3.8449 target_logit_mean 0.0028 lma 0.6831  cos_theta_tmp 0.7323  Epoch: 0   Global Step: 9900   Required: 42 hours
Training: 2025-11-30 21:21:41,079-Speed 1106.16 samples/sec   Loss 3.8773 target_logit_mean 0.0007 lma 0.6678  cos_theta_tmp 0.7261  Epoch: 0   Global Step: 9950   Required: 42 hours
Training: 2025-11-30 21:21:58,355-Speed 1111.37 samples/sec   Loss 3.8991 target_logit_mean -0.0012 lma 0.6781  cos_theta_tmp 0.7179  Epoch: 0   Global Step: 10000   Required: 42 hours
Training: 2025-11-30 21:22:15,522-Speed 1118.47 samples/sec   Loss 3.8606 target_logit_mean 0.0005 lma 0.6852  cos_theta_tmp 0.7253  Epoch: 0   Global Step: 10050   Required: 42 hours
Training: 2025-11-30 21:22:32,710-Speed 1117.10 samples/sec   Loss 3.7923 target_logit_mean 0.0017 lma 0.6818  cos_theta_tmp 0.7273  Epoch: 0   Global Step: 10100   Required: 42 hours
Training: 2025-11-30 21:22:49,900-Speed 1116.96 samples/sec   Loss 3.7840 target_logit_mean 0.0007 lma 0.6729  cos_theta_tmp 0.7241  Epoch: 0   Global Step: 10150   Required: 42 hours
Training: 2025-11-30 21:23:07,065-Speed 1118.59 samples/sec   Loss 3.7720 target_logit_mean -0.0015 lma 0.6688  cos_theta_tmp 0.7221  Epoch: 0   Global Step: 10200   Required: 42 hours
Training: 2025-11-30 21:23:24,252-Speed 1117.16 samples/sec   Loss 3.7683 target_logit_mean 0.0018 lma 0.6739  cos_theta_tmp 0.7278  Epoch: 0   Global Step: 10250   Required: 42 hours
Training: 2025-11-30 21:23:41,418-Speed 1118.52 samples/sec   Loss 3.8531 target_logit_mean 0.0021 lma 0.6835  cos_theta_tmp 0.7321  Epoch: 0   Global Step: 10300   Required: 42 hours
Training: 2025-11-30 21:23:58,605-Speed 1117.13 samples/sec   Loss 3.8262 target_logit_mean -0.0009 lma 0.6787  cos_theta_tmp 0.7214  Epoch: 0   Global Step: 10350   Required: 42 hours
Training: 2025-11-30 21:24:15,769-Speed 1118.64 samples/sec   Loss 3.7405 target_logit_mean -0.0008 lma 0.6871  cos_theta_tmp 0.7289  Epoch: 0   Global Step: 10400   Required: 42 hours
Training: 2025-11-30 21:24:32,955-Speed 1117.25 samples/sec   Loss 3.7296 target_logit_mean -0.0004 lma 0.6856  cos_theta_tmp 0.7270  Epoch: 0   Global Step: 10450   Required: 42 hours
Training: 2025-11-30 21:24:50,140-Speed 1117.28 samples/sec   Loss 3.7971 target_logit_mean 0.0021 lma 0.6795  cos_theta_tmp 0.7350  Epoch: 0   Global Step: 10500   Required: 42 hours
Training: 2025-11-30 21:25:07,304-Speed 1118.64 samples/sec   Loss 3.8047 target_logit_mean -0.0013 lma 0.6723  cos_theta_tmp 0.7214  Epoch: 0   Global Step: 10550   Required: 42 hours
Training: 2025-11-30 21:25:24,529-Speed 1114.69 samples/sec   Loss 3.8182 target_logit_mean 0.0011 lma 0.6663  cos_theta_tmp 0.7242  Epoch: 0   Global Step: 10600   Required: 42 hours
Training: 2025-11-30 21:25:41,694-Speed 1118.60 samples/sec   Loss 3.7910 target_logit_mean -0.0008 lma 0.6693  cos_theta_tmp 0.7214  Epoch: 0   Global Step: 10650   Required: 41 hours
Training: 2025-11-30 21:25:58,990-Speed 1110.09 samples/sec   Loss 3.7176 target_logit_mean -0.0006 lma 0.6753  cos_theta_tmp 0.7336  Epoch: 0   Global Step: 10700   Required: 41 hours
Training: 2025-11-30 21:26:16,153-Speed 1118.71 samples/sec   Loss 3.7554 target_logit_mean -0.0012 lma 0.6721  cos_theta_tmp 0.7213  Epoch: 0   Global Step: 10750   Required: 41 hours
Training: 2025-11-30 21:26:33,334-Speed 1117.61 samples/sec   Loss 3.7040 target_logit_mean -0.0017 lma 0.6682  cos_theta_tmp 0.7241  Epoch: 0   Global Step: 10800   Required: 41 hours
Training: 2025-11-30 21:26:50,519-Speed 1117.27 samples/sec   Loss 3.7203 target_logit_mean 0.0004 lma 0.6767  cos_theta_tmp 0.7292  Epoch: 0   Global Step: 10850   Required: 41 hours
