Training: 2025-12-11 21:57:15,474-rank_id: 0
Training: 2025-12-11 22:30:08,670-Speed 1103.96 samples/sec   Loss 8.1567 target_logit_mean 0.0526 lma 0.6648  cos_theta_tmp 0.6346 geom_penalty 0.1487 geom_weighted 0.0534 Epoch: 0   Global Step: 5450   Required: 38 hours
Training: 2025-12-11 22:30:26,078-Speed 1102.99 samples/sec   Loss 8.1038 target_logit_mean 0.0629 lma 0.6659  cos_theta_tmp 0.6330 geom_penalty 0.1742 geom_weighted 0.0632 Epoch: 0   Global Step: 5500   Required: 38 hours
Training: 2025-12-11 22:30:43,486-Speed 1102.99 samples/sec   Loss 8.1801 target_logit_mean 0.0580 lma 0.6629  cos_theta_tmp 0.6330 geom_penalty 0.1620 geom_weighted 0.0593 Epoch: 0   Global Step: 5550   Required: 38 hours
Training: 2025-12-11 22:31:00,875-Speed 1104.17 samples/sec   Loss 8.0460 target_logit_mean 0.0536 lma 0.6685  cos_theta_tmp 0.6358 geom_penalty 0.1471 geom_weighted 0.0543 Epoch: 0   Global Step: 5600   Required: 38 hours
Training: 2025-12-11 22:31:18,283-Speed 1102.99 samples/sec   Loss 7.9188 target_logit_mean 0.0646 lma 0.6852  cos_theta_tmp 0.6477 geom_penalty 0.1674 geom_weighted 0.0624 Epoch: 0   Global Step: 5650   Required: 38 hours
Training: 2025-12-11 22:31:35,674-Speed 1104.08 samples/sec   Loss 7.8919 target_logit_mean 0.0544 lma 0.6661  cos_theta_tmp 0.6375 geom_penalty 0.1465 geom_weighted 0.0551 Epoch: 0   Global Step: 5700   Required: 38 hours
Training: 2025-12-11 22:31:53,078-Speed 1103.26 samples/sec   Loss 7.7812 target_logit_mean 0.0576 lma 0.6751  cos_theta_tmp 0.6492 geom_penalty 0.1492 geom_weighted 0.0566 Epoch: 0   Global Step: 5750   Required: 38 hours
Training: 2025-12-11 22:32:10,468-Speed 1104.14 samples/sec   Loss 7.7783 target_logit_mean 0.0514 lma 0.6616  cos_theta_tmp 0.6397 geom_penalty 0.1395 geom_weighted 0.0533 Epoch: 0   Global Step: 5800   Required: 38 hours
Training: 2025-12-11 22:32:27,876-Speed 1102.96 samples/sec   Loss 7.7418 target_logit_mean 0.0525 lma 0.6670  cos_theta_tmp 0.6423 geom_penalty 0.1382 geom_weighted 0.0533 Epoch: 0   Global Step: 5850   Required: 38 hours
Training: 2025-12-11 22:32:45,288-Speed 1102.77 samples/sec   Loss 7.6920 target_logit_mean 0.0497 lma 0.6627  cos_theta_tmp 0.6463 geom_penalty 0.1295 geom_weighted 0.0504 Epoch: 0   Global Step: 5900   Required: 38 hours
Training: 2025-12-11 22:33:02,673-Speed 1104.45 samples/sec   Loss 7.6196 target_logit_mean 0.0617 lma 0.6713  cos_theta_tmp 0.6396 geom_penalty 0.1577 geom_weighted 0.0619 Epoch: 0   Global Step: 5950   Required: 38 hours
Training: 2025-12-11 22:33:20,078-Speed 1103.19 samples/sec   Loss 7.5971 target_logit_mean 0.0496 lma 0.6628  cos_theta_tmp 0.6559 geom_penalty 0.1276 geom_weighted 0.0505 Epoch: 0   Global Step: 6000   Required: 38 hours
Training: 2025-12-11 22:33:37,464-Speed 1104.35 samples/sec   Loss 7.6081 target_logit_mean 0.0549 lma 0.6524  cos_theta_tmp 0.6466 geom_penalty 0.1270 geom_weighted 0.0507 Epoch: 0   Global Step: 6050   Required: 38 hours
Training: 2025-12-11 22:33:54,872-Speed 1102.99 samples/sec   Loss 7.5352 target_logit_mean 0.0479 lma 0.6649  cos_theta_tmp 0.6511 geom_penalty 0.1203 geom_weighted 0.0484 Epoch: 0   Global Step: 6100   Required: 38 hours
Training: 2025-12-11 22:34:12,354-Speed 1098.35 samples/sec   Loss 7.5028 target_logit_mean 0.0567 lma 0.6710  cos_theta_tmp 0.6501 geom_penalty 0.1400 geom_weighted 0.0568 Epoch: 0   Global Step: 6150   Required: 38 hours
Training: 2025-12-11 22:34:29,760-Speed 1103.12 samples/sec   Loss 7.3777 target_logit_mean 0.0591 lma 0.6808  cos_theta_tmp 0.6509 geom_penalty 0.1504 geom_weighted 0.0615 Epoch: 0   Global Step: 6200   Required: 38 hours
Training: 2025-12-11 22:34:47,324-Speed 1093.20 samples/sec   Loss 7.4946 target_logit_mean 0.0541 lma 0.6623  cos_theta_tmp 0.6520 geom_penalty 0.1297 geom_weighted 0.0535 Epoch: 0   Global Step: 6250   Required: 38 hours
Training: 2025-12-11 22:35:04,953-Speed 1089.15 samples/sec   Loss 7.3365 target_logit_mean 0.0585 lma 0.6623  cos_theta_tmp 0.6470 geom_penalty 0.1404 geom_weighted 0.0583 Epoch: 0   Global Step: 6300   Required: 38 hours
Training: 2025-12-11 22:35:22,410-Speed 1099.86 samples/sec   Loss 7.3865 target_logit_mean 0.0620 lma 0.6695  cos_theta_tmp 0.6468 geom_penalty 0.1441 geom_weighted 0.0603 Epoch: 0   Global Step: 6350   Required: 38 hours
Training: 2025-12-11 22:35:39,860-Speed 1100.40 samples/sec   Loss 7.2514 target_logit_mean 0.0594 lma 0.6665  cos_theta_tmp 0.6519 geom_penalty 0.1367 geom_weighted 0.0577 Epoch: 0   Global Step: 6400   Required: 38 hours
Training: 2025-12-11 22:35:57,333-Speed 1098.86 samples/sec   Loss 7.2375 target_logit_mean 0.0561 lma 0.6644  cos_theta_tmp 0.6565 geom_penalty 0.1303 geom_weighted 0.0554 Epoch: 0   Global Step: 6450   Required: 38 hours
Training: 2025-12-11 22:36:14,759-Speed 1101.82 samples/sec   Loss 7.2383 target_logit_mean 0.0525 lma 0.6579  cos_theta_tmp 0.6516 geom_penalty 0.1277 geom_weighted 0.0547 Epoch: 0   Global Step: 6500   Required: 38 hours
Training: 2025-12-11 22:36:32,146-Speed 1104.37 samples/sec   Loss 7.1098 target_logit_mean 0.0542 lma 0.6698  cos_theta_tmp 0.6575 geom_penalty 0.1330 geom_weighted 0.0574 Epoch: 0   Global Step: 6550   Required: 38 hours
Training: 2025-12-11 22:36:49,553-Speed 1103.04 samples/sec   Loss 7.0479 target_logit_mean 0.0553 lma 0.6695  cos_theta_tmp 0.6611 geom_penalty 0.1222 geom_weighted 0.0532 Epoch: 0   Global Step: 6600   Required: 38 hours
Training: 2025-12-11 22:37:06,943-Speed 1104.08 samples/sec   Loss 7.0277 target_logit_mean 0.0594 lma 0.6757  cos_theta_tmp 0.6544 geom_penalty 0.1341 geom_weighted 0.0588 Epoch: 0   Global Step: 6650   Required: 38 hours
Training: 2025-12-11 22:37:24,352-Speed 1102.97 samples/sec   Loss 7.0804 target_logit_mean 0.0611 lma 0.6745  cos_theta_tmp 0.6595 geom_penalty 0.1292 geom_weighted 0.0571 Epoch: 0   Global Step: 6700   Required: 38 hours
Training: 2025-12-11 22:37:41,748-Speed 1103.74 samples/sec   Loss 6.9833 target_logit_mean 0.0556 lma 0.6739  cos_theta_tmp 0.6605 geom_penalty 0.1257 geom_weighted 0.0560 Epoch: 0   Global Step: 6750   Required: 38 hours
Training: 2025-12-11 22:37:59,160-Speed 1102.71 samples/sec   Loss 6.9391 target_logit_mean 0.0564 lma 0.6659  cos_theta_tmp 0.6509 geom_penalty 0.1249 geom_weighted 0.0560 Epoch: 0   Global Step: 6800   Required: 38 hours
Training: 2025-12-11 22:38:16,572-Speed 1102.72 samples/sec   Loss 6.9330 target_logit_mean 0.0623 lma 0.6760  cos_theta_tmp 0.6618 geom_penalty 0.1347 geom_weighted 0.0609 Epoch: 0   Global Step: 6850   Required: 38 hours
Training: 2025-12-11 22:38:33,967-Speed 1103.80 samples/sec   Loss 6.8817 target_logit_mean 0.0593 lma 0.6736  cos_theta_tmp 0.6591 geom_penalty 0.1290 geom_weighted 0.0587 Epoch: 0   Global Step: 6900   Required: 38 hours
Training: 2025-12-11 22:38:51,377-Speed 1102.88 samples/sec   Loss 6.8516 target_logit_mean 0.0573 lma 0.6623  cos_theta_tmp 0.6519 geom_penalty 0.1346 geom_weighted 0.0617 Epoch: 0   Global Step: 6950   Required: 38 hours
Training: 2025-12-11 22:39:08,772-Speed 1103.81 samples/sec   Loss 6.9007 target_logit_mean 0.0635 lma 0.6797  cos_theta_tmp 0.6617 geom_penalty 0.1429 geom_weighted 0.0660 Epoch: 0   Global Step: 7000   Required: 38 hours
Training: 2025-12-11 22:39:26,183-Speed 1102.82 samples/sec   Loss 6.8186 target_logit_mean 0.0540 lma 0.6709  cos_theta_tmp 0.6643 geom_penalty 0.1150 geom_weighted 0.0534 Epoch: 0   Global Step: 7050   Required: 38 hours
Training: 2025-12-11 22:39:43,573-Speed 1104.14 samples/sec   Loss 6.7356 target_logit_mean 0.0593 lma 0.6685  cos_theta_tmp 0.6688 geom_penalty 0.1292 geom_weighted 0.0605 Epoch: 0   Global Step: 7100   Required: 38 hours
Training: 2025-12-11 22:40:00,981-Speed 1102.97 samples/sec   Loss 6.7369 target_logit_mean 0.0568 lma 0.6696  cos_theta_tmp 0.6633 geom_penalty 0.1134 geom_weighted 0.0535 Epoch: 0   Global Step: 7150   Required: 38 hours
Training: 2025-12-11 22:40:18,390-Speed 1102.96 samples/sec   Loss 6.8059 target_logit_mean 0.0577 lma 0.6752  cos_theta_tmp 0.6685 geom_penalty 0.1256 geom_weighted 0.0596 Epoch: 0   Global Step: 7200   Required: 38 hours
Training: 2025-12-11 22:40:35,785-Speed 1103.82 samples/sec   Loss 6.6812 target_logit_mean 0.0550 lma 0.6597  cos_theta_tmp 0.6630 geom_penalty 0.1139 geom_weighted 0.0545 Epoch: 0   Global Step: 7250   Required: 38 hours
Training: 2025-12-11 22:40:53,220-Speed 1101.26 samples/sec   Loss 6.6291 target_logit_mean 0.0550 lma 0.6733  cos_theta_tmp 0.6626 geom_penalty 0.1206 geom_weighted 0.0580 Epoch: 0   Global Step: 7300   Required: 38 hours
Training: 2025-12-11 22:41:10,616-Speed 1103.74 samples/sec   Loss 6.6406 target_logit_mean 0.0574 lma 0.6684  cos_theta_tmp 0.6718 geom_penalty 0.1104 geom_weighted 0.0535 Epoch: 0   Global Step: 7350   Required: 38 hours
Training: 2025-12-11 22:41:28,030-Speed 1102.60 samples/sec   Loss 6.5979 target_logit_mean 0.0501 lma 0.6592  cos_theta_tmp 0.6700 geom_penalty 0.1000 geom_weighted 0.0488 Epoch: 0   Global Step: 7400   Required: 38 hours
Training: 2025-12-11 22:41:45,446-Speed 1102.49 samples/sec   Loss 6.5728 target_logit_mean 0.0536 lma 0.6662  cos_theta_tmp 0.6743 geom_penalty 0.1060 geom_weighted 0.0521 Epoch: 0   Global Step: 7450   Required: 38 hours
Training: 2025-12-11 22:42:02,838-Speed 1103.99 samples/sec   Loss 6.5186 target_logit_mean 0.0581 lma 0.6666  cos_theta_tmp 0.6697 geom_penalty 0.1157 geom_weighted 0.0572 Epoch: 0   Global Step: 7500   Required: 38 hours
Training: 2025-12-11 22:42:20,252-Speed 1102.63 samples/sec   Loss 6.5093 target_logit_mean 0.0571 lma 0.6681  cos_theta_tmp 0.6675 geom_penalty 0.1182 geom_weighted 0.0589 Epoch: 0   Global Step: 7550   Required: 38 hours
Training: 2025-12-11 22:42:37,643-Speed 1104.05 samples/sec   Loss 6.4712 target_logit_mean 0.0676 lma 0.6822  cos_theta_tmp 0.6688 geom_penalty 0.1328 geom_weighted 0.0666 Epoch: 0   Global Step: 7600   Required: 38 hours
Training: 2025-12-11 22:42:55,054-Speed 1102.80 samples/sec   Loss 6.4478 target_logit_mean 0.0596 lma 0.6722  cos_theta_tmp 0.6667 geom_penalty 0.1159 geom_weighted 0.0585 Epoch: 0   Global Step: 7650   Required: 38 hours
Training: 2025-12-11 22:43:12,449-Speed 1103.83 samples/sec   Loss 6.3443 target_logit_mean 0.0633 lma 0.6714  cos_theta_tmp 0.6644 geom_penalty 0.1268 geom_weighted 0.0644 Epoch: 0   Global Step: 7700   Required: 38 hours
Training: 2025-12-11 22:43:29,861-Speed 1102.76 samples/sec   Loss 6.4114 target_logit_mean 0.0598 lma 0.6754  cos_theta_tmp 0.6705 geom_penalty 0.1151 geom_weighted 0.0588 Epoch: 0   Global Step: 7750   Required: 38 hours
Training: 2025-12-11 22:43:47,269-Speed 1102.98 samples/sec   Loss 6.3196 target_logit_mean 0.0582 lma 0.6724  cos_theta_tmp 0.6709 geom_penalty 0.1117 geom_weighted 0.0574 Epoch: 0   Global Step: 7800   Required: 38 hours
Training: 2025-12-11 22:44:04,667-Speed 1103.62 samples/sec   Loss 6.3518 target_logit_mean 0.0490 lma 0.6700  cos_theta_tmp 0.6786 geom_penalty 0.0930 geom_weighted 0.0482 Epoch: 0   Global Step: 7850   Required: 38 hours
Training: 2025-12-11 22:44:22,075-Speed 1103.01 samples/sec   Loss 6.2948 target_logit_mean 0.0520 lma 0.6644  cos_theta_tmp 0.6719 geom_penalty 0.0963 geom_weighted 0.0502 Epoch: 0   Global Step: 7900   Required: 38 hours
Training: 2025-12-11 22:44:39,470-Speed 1103.80 samples/sec   Loss 6.3157 target_logit_mean 0.0502 lma 0.6741  cos_theta_tmp 0.6762 geom_penalty 0.0996 geom_weighted 0.0522 Epoch: 0   Global Step: 7950   Required: 38 hours
Training: 2025-12-11 22:44:56,874-Speed 1103.22 samples/sec   Loss 6.2896 target_logit_mean 0.0576 lma 0.6797  cos_theta_tmp 0.6832 geom_penalty 0.1100 geom_weighted 0.0580 Epoch: 0   Global Step: 8000   Required: 38 hours
Training: 2025-12-11 22:45:14,267-Speed 1103.96 samples/sec   Loss 6.2907 target_logit_mean 0.0601 lma 0.6708  cos_theta_tmp 0.6718 geom_penalty 0.1110 geom_weighted 0.0589 Epoch: 0   Global Step: 8050   Required: 38 hours
Training: 2025-12-11 22:45:31,678-Speed 1102.83 samples/sec   Loss 6.2882 target_logit_mean 0.0552 lma 0.6632  cos_theta_tmp 0.6755 geom_penalty 0.1011 geom_weighted 0.0540 Epoch: 0   Global Step: 8100   Required: 38 hours
Training: 2025-12-11 22:45:49,095-Speed 1102.42 samples/sec   Loss 6.2174 target_logit_mean 0.0625 lma 0.6825  cos_theta_tmp 0.6837 geom_penalty 0.1122 geom_weighted 0.0603 Epoch: 0   Global Step: 8150   Required: 38 hours
Training: 2025-12-11 22:46:06,489-Speed 1103.83 samples/sec   Loss 6.2146 target_logit_mean 0.0540 lma 0.6775  cos_theta_tmp 0.6782 geom_penalty 0.1077 geom_weighted 0.0582 Epoch: 0   Global Step: 8200   Required: 38 hours
Training: 2025-12-11 22:46:23,904-Speed 1102.56 samples/sec   Loss 6.1043 target_logit_mean 0.0601 lma 0.6709  cos_theta_tmp 0.6761 geom_penalty 0.1121 geom_weighted 0.0610 Epoch: 0   Global Step: 8250   Required: 38 hours
Training: 2025-12-11 22:46:41,295-Speed 1104.05 samples/sec   Loss 6.1727 target_logit_mean 0.0704 lma 0.6745  cos_theta_tmp 0.6756 geom_penalty 0.1282 geom_weighted 0.0702 Epoch: 0   Global Step: 8300   Required: 38 hours
Training: 2025-12-11 22:46:58,706-Speed 1102.82 samples/sec   Loss 6.1438 target_logit_mean 0.0688 lma 0.6786  cos_theta_tmp 0.6798 geom_penalty 0.1221 geom_weighted 0.0672 Epoch: 0   Global Step: 8350   Required: 38 hours
Training: 2025-12-11 22:47:16,115-Speed 1102.93 samples/sec   Loss 6.1795 target_logit_mean 0.0640 lma 0.6804  cos_theta_tmp 0.6802 geom_penalty 0.1121 geom_weighted 0.0621 Epoch: 0   Global Step: 8400   Required: 38 hours
Training: 2025-12-11 22:47:33,510-Speed 1103.85 samples/sec   Loss 6.1365 target_logit_mean 0.0558 lma 0.6726  cos_theta_tmp 0.6811 geom_penalty 0.1037 geom_weighted 0.0578 Epoch: 0   Global Step: 8450   Required: 38 hours
Training: 2025-12-11 22:47:50,921-Speed 1102.77 samples/sec   Loss 6.0673 target_logit_mean 0.0497 lma 0.6630  cos_theta_tmp 0.6798 geom_penalty 0.0935 geom_weighted 0.0524 Epoch: 0   Global Step: 8500   Required: 38 hours
Training: 2025-12-11 22:48:08,314-Speed 1103.92 samples/sec   Loss 6.0147 target_logit_mean 0.0680 lma 0.6713  cos_theta_tmp 0.6769 geom_penalty 0.1158 geom_weighted 0.0653 Epoch: 0   Global Step: 8550   Required: 38 hours
Training: 2025-12-11 22:48:25,728-Speed 1102.64 samples/sec   Loss 5.9958 target_logit_mean 0.0658 lma 0.6848  cos_theta_tmp 0.6803 geom_penalty 0.1160 geom_weighted 0.0658 Epoch: 0   Global Step: 8600   Required: 37 hours
Training: 2025-12-11 22:48:43,123-Speed 1103.77 samples/sec   Loss 6.0870 target_logit_mean 0.0588 lma 0.6660  cos_theta_tmp 0.6726 geom_penalty 0.1013 geom_weighted 0.0578 Epoch: 0   Global Step: 8650   Required: 37 hours
Training: 2025-12-11 22:49:00,534-Speed 1102.84 samples/sec   Loss 6.0027 target_logit_mean 0.0624 lma 0.6773  cos_theta_tmp 0.6810 geom_penalty 0.1037 geom_weighted 0.0595 Epoch: 0   Global Step: 8700   Required: 37 hours
Training: 2025-12-11 22:49:17,942-Speed 1103.01 samples/sec   Loss 5.9206 target_logit_mean 0.0624 lma 0.6784  cos_theta_tmp 0.6851 geom_penalty 0.1090 geom_weighted 0.0629 Epoch: 0   Global Step: 8750   Required: 37 hours
Training: 2025-12-11 22:49:35,333-Speed 1104.05 samples/sec   Loss 5.9143 target_logit_mean 0.0556 lma 0.6735  cos_theta_tmp 0.6799 geom_penalty 0.1007 geom_weighted 0.0585 Epoch: 0   Global Step: 8800   Required: 37 hours
Training: 2025-12-11 22:49:52,743-Speed 1102.88 samples/sec   Loss 5.9224 target_logit_mean 0.0593 lma 0.6788  cos_theta_tmp 0.6883 geom_penalty 0.1013 geom_weighted 0.0591 Epoch: 0   Global Step: 8850   Required: 37 hours
Training: 2025-12-11 22:50:10,136-Speed 1103.92 samples/sec   Loss 5.8416 target_logit_mean 0.0521 lma 0.6712  cos_theta_tmp 0.6883 geom_penalty 0.0917 geom_weighted 0.0538 Epoch: 0   Global Step: 8900   Required: 37 hours
Training: 2025-12-11 22:50:27,542-Speed 1103.09 samples/sec   Loss 5.8270 target_logit_mean 0.0636 lma 0.6854  cos_theta_tmp 0.6930 geom_penalty 0.1041 geom_weighted 0.0615 Epoch: 0   Global Step: 8950   Required: 37 hours
Training: 2025-12-11 22:50:44,948-Speed 1103.15 samples/sec   Loss 5.8825 target_logit_mean 0.0657 lma 0.6773  cos_theta_tmp 0.6830 geom_penalty 0.1150 geom_weighted 0.0682 Epoch: 0   Global Step: 9000   Required: 37 hours
Training: 2025-12-11 22:51:02,346-Speed 1103.64 samples/sec   Loss 5.8917 target_logit_mean 0.0567 lma 0.6732  cos_theta_tmp 0.6857 geom_penalty 0.0939 geom_weighted 0.0560 Epoch: 0   Global Step: 9050   Required: 37 hours
Training: 2025-12-11 22:51:19,754-Speed 1102.95 samples/sec   Loss 5.8217 target_logit_mean 0.0524 lma 0.6690  cos_theta_tmp 0.6832 geom_penalty 0.0905 geom_weighted 0.0543 Epoch: 0   Global Step: 9100   Required: 37 hours
Training: 2025-12-11 22:51:37,145-Speed 1104.08 samples/sec   Loss 5.7336 target_logit_mean 0.0543 lma 0.6820  cos_theta_tmp 0.6934 geom_penalty 0.0893 geom_weighted 0.0539 Epoch: 0   Global Step: 9150   Required: 37 hours
Training: 2025-12-11 22:51:54,555-Speed 1102.87 samples/sec   Loss 5.8204 target_logit_mean 0.0652 lma 0.6673  cos_theta_tmp 0.6835 geom_penalty 0.1060 geom_weighted 0.0643 Epoch: 0   Global Step: 9200   Required: 37 hours
Training: 2025-12-11 22:52:11,944-Speed 1104.21 samples/sec   Loss 5.8079 target_logit_mean 0.0576 lma 0.6763  cos_theta_tmp 0.6890 geom_penalty 0.0941 geom_weighted 0.0574 Epoch: 0   Global Step: 9250   Required: 37 hours
Training: 2025-12-11 22:52:29,352-Speed 1102.97 samples/sec   Loss 5.7215 target_logit_mean 0.0612 lma 0.6848  cos_theta_tmp 0.6960 geom_penalty 0.0988 geom_weighted 0.0606 Epoch: 0   Global Step: 9300   Required: 37 hours
Training: 2025-12-11 22:52:46,765-Speed 1102.70 samples/sec   Loss 5.7100 target_logit_mean 0.0637 lma 0.6709  cos_theta_tmp 0.6811 geom_penalty 0.1016 geom_weighted 0.0626 Epoch: 0   Global Step: 9350   Required: 37 hours
Training: 2025-12-11 22:53:04,157-Speed 1104.00 samples/sec   Loss 5.6806 target_logit_mean 0.0542 lma 0.6706  cos_theta_tmp 0.6900 geom_penalty 0.0859 geom_weighted 0.0532 Epoch: 0   Global Step: 9400   Required: 37 hours
Training: 2025-12-11 22:53:21,569-Speed 1102.73 samples/sec   Loss 5.6574 target_logit_mean 0.0642 lma 0.6771  cos_theta_tmp 0.6906 geom_penalty 0.1009 geom_weighted 0.0629 Epoch: 0   Global Step: 9450   Required: 37 hours
Training: 2025-12-11 22:53:38,958-Speed 1104.18 samples/sec   Loss 5.6862 target_logit_mean 0.0540 lma 0.6705  cos_theta_tmp 0.6882 geom_penalty 0.0856 geom_weighted 0.0536 Epoch: 0   Global Step: 9500   Required: 37 hours
Training: 2025-12-11 22:53:56,369-Speed 1102.81 samples/sec   Loss 5.6907 target_logit_mean 0.0690 lma 0.6722  cos_theta_tmp 0.6837 geom_penalty 0.1071 geom_weighted 0.0674 Epoch: 0   Global Step: 9550   Required: 37 hours
Training: 2025-12-11 22:54:13,762-Speed 1103.94 samples/sec   Loss 5.6291 target_logit_mean 0.0568 lma 0.6797  cos_theta_tmp 0.6956 geom_penalty 0.0908 geom_weighted 0.0575 Epoch: 0   Global Step: 9600   Required: 37 hours
Training: 2025-12-11 22:54:31,230-Speed 1099.24 samples/sec   Loss 5.6072 target_logit_mean 0.0510 lma 0.6668  cos_theta_tmp 0.6916 geom_penalty 0.0801 geom_weighted 0.0510 Epoch: 0   Global Step: 9650   Required: 37 hours
Training: 2025-12-11 22:54:48,635-Speed 1103.15 samples/sec   Loss 5.6254 target_logit_mean 0.0558 lma 0.6669  cos_theta_tmp 0.6887 geom_penalty 0.0883 geom_weighted 0.0565 Epoch: 0   Global Step: 9700   Required: 37 hours
Training: 2025-12-11 22:55:06,024-Speed 1104.24 samples/sec   Loss 5.5934 target_logit_mean 0.0685 lma 0.6784  cos_theta_tmp 0.6855 geom_penalty 0.1039 geom_weighted 0.0668 Epoch: 0   Global Step: 9750   Required: 37 hours
Training: 2025-12-11 22:55:23,433-Speed 1102.92 samples/sec   Loss 5.6348 target_logit_mean 0.0631 lma 0.6774  cos_theta_tmp 0.6834 geom_penalty 0.0982 geom_weighted 0.0635 Epoch: 0   Global Step: 9800   Required: 37 hours
Training: 2025-12-11 22:55:40,822-Speed 1104.16 samples/sec   Loss 5.6217 target_logit_mean 0.0533 lma 0.6666  cos_theta_tmp 0.6932 geom_penalty 0.0823 geom_weighted 0.0535 Epoch: 0   Global Step: 9850   Required: 37 hours
Training: 2025-12-11 22:55:58,232-Speed 1102.85 samples/sec   Loss 5.5718 target_logit_mean 0.0597 lma 0.6790  cos_theta_tmp 0.7001 geom_penalty 0.0887 geom_weighted 0.0579 Epoch: 0   Global Step: 9900   Required: 37 hours
Training: 2025-12-11 22:56:15,642-Speed 1102.91 samples/sec   Loss 5.5874 target_logit_mean 0.0540 lma 0.6635  cos_theta_tmp 0.6979 geom_penalty 0.0830 geom_weighted 0.0545 Epoch: 0   Global Step: 9950   Required: 37 hours
Training: 2025-12-11 22:56:33,032-Speed 1104.11 samples/sec   Loss 5.5851 target_logit_mean 0.0650 lma 0.6747  cos_theta_tmp 0.6843 geom_penalty 0.0985 geom_weighted 0.0649 Epoch: 0   Global Step: 10000   Required: 37 hours
Training: 2025-12-11 22:56:50,468-Speed 1101.26 samples/sec   Loss 5.5519 target_logit_mean 0.0591 lma 0.6819  cos_theta_tmp 0.6938 geom_penalty 0.0902 geom_weighted 0.0598 Epoch: 0   Global Step: 10050   Required: 37 hours
